2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
6.42E+12,6.96E+12,7.65E+12,8.62E+12,9.58E+12,1.07E+13,1.22E+13,1.40E+13,1.54E+13,1.70E+13,1.91E+13,2.12E+13,2.30E+13,2.48E+13,2.66E+13,2.81E+13,2.98E+13,3.16E+13,3.34E+13,3.50E+13,3.59E+13,3.89E+13
5.52E+11,6.00E+11,6.54E+11,7.57E+11,8.98E+11,1.07E+12,1.31E+12,1.66E+12,2.16E+12,2.34E+12,2.83E+12,3.51E+12,3.88E+12,4.23E+12,4.51E+12,4.52E+12,4.45E+12,4.91E+12,5.51E+12,5.51E+12,5.56E+12,6.99E+12
,,,,,,,,,,,,,,,3.20E+12,,,,,,
2.328518037,2.638071238,2.699946552,2.37205637,6.105019968,5.073914398,4.755278298,3.523649902,5.156004666,4.002425781,4.251069686,4.174289253,4.466541956,3.807199829,4.050468237,3.898521466,3.277813557,3.961291,3.4829175,3.076793559,3.13212765,7.055837563
1437.148234,1474.575018,1507.823309,1563.664354,1720.549509,1880.258278,2057.39001,2212.193949,2397.250057,2589.684386,2795.412637,3059.327136,3301.994276,3657.004598,4040.748783,4325.708681,4602.127512,4906.407663,5256.980089,5609.005808,,
2.38E+11,2.32E+11,3.09E+11,2.96E+11,4.24E+11,1.02E+12,1.67E+12,2.34E+12,2.42E+12,1.50E+12,1.51E+12,1.17E+12,1.46E+12,1.46E+12,1.36E+12,2.23E+12,1.70E+12,1.46E+12,6.05E+11,9.17E+11,2.45E+12,2.98E+12
33.57302849,35.54159672,36.15344344,39.62013059,41.84719726,40.34614955,39.9103387,40.48219017,42.26902681,45.35623583,46.5561547,46.6601211,46.2252656,46.39894934,45.82395276,43.23480666,42.63137693,43.01329739,43.79347517,43.25110564,43.36667433,42.83554946
3.37E+12,3.94E+12,4.40E+12,5.44E+12,6.77E+12,7.56E+12,8.76E+12,1.09E+13,1.35E+13,1.58E+13,1.92E+13,2.28E+13,2.49E+13,2.75E+13,2.95E+13,2.98E+13,3.18E+13,3.58E+13,4.03E+13,4.27E+13,4.40E+13,4.90E+13
12060301508,27967524858,16103660747,22620514679,45315822540,21038520858,32608649635,91944000949,1.47E+11,78804212141,1.60E+11,2.11E+11,1.69E+11,1.80E+11,2.06E+11,1.26E+11,1.21E+11,1.42E+11,1.32E+11,61192572739,1.29E+11,1.71E+11
,,,,,,,,,,,,,,,4.66E+12,,,,,,
2.97E+12,3.37E+12,3.87E+12,4.63E+12,5.64E+12,6.55E+12,7.47E+12,9.08E+12,1.10E+13,1.33E+13,1.58E+13,1.91E+13,2.13E+13,2.36E+13,2.49E+13,2.53E+13,2.64E+13,2.96E+13,3.23E+13,3.79E+13,3.75E+13,
,,,,,,,,,,,,,,,2.36E+12,,,,,,
1.41E+13,1.57E+13,1.74E+13,1.96E+13,2.20E+13,2.45E+13,2.75E+13,3.16E+13,3.49E+13,4.01E+13,4.51E+13,4.99E+13,5.39E+13,5.83E+13,6.28E+13,6.70E+13,7.22E+13,7.71E+13,8.28E+13,8.72E+13,8.87E+13,9.45E+13
69.00768285,68.62007184,67.86193806,68.56354961,71.57650966,72.47567072,73.83754076,78.29926359,84.23692165,82.94418047,87.21543063,94.65487378,97.35989595,99.75831547,100.7459267,100,100.90797,105.5985105,109.72431,112.3143903,112.8016699,117.5191799
1.57E+12,1.69E+12,1.85E+12,1.97E+12,2.12E+12,2.38E+12,2.62E+12,2.96E+12,3.20E+12,3.54E+12,3.89E+12,4.36E+12,4.72E+12,5.07E+12,5.47E+12,5.97E+12,6.47E+12,6.93E+12,7.48E+12,7.95E+12,7.93E+12,8.70E+12
1.60E+12,1.71E+12,1.87E+12,1.99E+12,2.15E+12,2.38E+12,2.63E+12,2.99E+12,3.25E+12,3.58E+12,3.99E+12,4.59E+12,5.02E+12,5.46E+12,5.96E+12,6.48E+12,7.06E+12,7.73E+12,8.38E+12,8.92E+12,8.69E+12,9.85E+12
6.44E+12,6.89E+12,7.51E+12,7.98E+12,8.62E+12,9.57E+12,1.05E+13,1.20E+13,1.31E+13,1.44E+13,1.60E+13,1.84E+13,2.01E+13,2.19E+13,2.39E+13,2.60E+13,2.83E+13,3.10E+13,3.36E+13,3.58E+13,3.49E+13,3.96E+13
4.69E+12,5.05E+12,5.47E+12,5.87E+12,6.57E+12,7.42E+12,8.28E+12,9.82E+12,1.13E+13,1.23E+13,1.41E+13,1.70E+13,1.91E+13,2.12E+13,2.36E+13,2.60E+13,2.89E+13,3.21E+13,3.54E+13,3.87E+13,3.87E+13,4.39E+13
295000000,513000000,523000000,698000000,411000000,285000000,664000000,510000000,651000000,1137000000,1475000000,1271000000,1526000000,2067000000,1212000000,1780000000,2410000000,1438000000,1169000000,1472000000,760000000,
22237140151,26561462998,30284127410,33144000481,37904571827,42789953651,51453373234,62136590755,78840802820,96601666753,1.06E+11,1.25E+11,1.45E+11,1.64E+11,1.82E+11,1.97E+11,1.99E+11,2.10E+11,2.33E+11,2.40E+11,2.58E+11,2.93E+11
9899999.619,3799999.952,10689999.58,12479999.54,7230000.019,5489999.771,1200000.048,2990000.01,3380000.114,3890000.105,8079999.924,10750000,9789999.962,12010000.23,18100000.38,13619999.89,9840000.153,8119999.886,6389999.866,5039999.962,4349999.905,
3710000.038,5849999.905,2589999.914,3750000,6619999.886,10000000,10970000.27,18069999.69,20479999.54,12930000.31,17180000.31,20909999.85,16139999.39,20250000,12229999.54,6840000.153,5530000.21,5730000.019,7099999.905,6239999.771,5730000.019,
7.53E+11,4.63E+11,3.38E+11,3.88E+11,5.11E+11,3.92E+11,1.16E+12,6.31E+12,3.91E+12,7.83E+12,8.26E+12,6.67E+12,5.03E+12,7.70E+12,1.20E+13,3.93E+13,1.83E+13,1.72E+13,1.31E+13,1.82E+13,3.16E+13,
-9.80355072,-19.47644043,-14.51000023,77.66999817,-2.109999895,13.31117719,80.71935783,66.60972068,-52.70443476,66.2637916,6.914682734,-21.67267361,17.17117476,7.264348074,3.026383373,-6.007182049,-2.024997777,46.0300246,-20.51548023,19.2613537,27.87223339,-20.64762118
6860839000,9125000000,13795373300,18482476807,24326334877,27734855515,31577630305,42645727446,52565200842,42645198000,49520727661,55570115033,51167130530,53161641671,41126698789,35938364730,30900091604,28167766815,27756822492,25907399207,36018569176,49195014965
20.62187133,19.74497553,19.95277287,30.1775886,32.51538724,37.33461605,36.08870559,27.5148411,25.00894332,27.63393005,25.68929195,24.10580551,24.81848007,24.95775448,20.09835246,20.68487493,21.31994574,18.09748111,17.29077159,14.66357962,4.347411285,3.347124347
78707697000,90109000000,1.02E+11,57678564819,79159444759,78468732509,94070982714,1.35E+11,1.63E+11,1.44E+11,1.78E+11,2.01E+11,2.02E+11,2.07E+11,2.19E+11,2.17E+11,2.08E+11,2.13E+11,2.34E+11,2.44E+11,2.29E+11,3.38E+11
12549886000,9388000000,8343959799,16094692748,20557461961,39272833557,54563185729,83476171503,1.12E+11,1.08E+11,1.42E+11,1.44E+11,1.67E+11,1.84E+11,2.39E+11,2.24E+11,2.27E+11,2.90E+11,2.68E+11,2.74E+11,2.46E+11,2.74E+11
536790000,513090000,564540000,788610000,878140000,857650000,973500000,948260000,969550000,929540000,959150000,834350000,678710000,557750000,552470000,476440000,478550000,504420000,515520000,562390000,572820000,
10693133366,47446537125,75216902199,1.06E+11,1.90E+11,2.51E+11,2.85E+11,4.61E+11,4.80E+11,4.01E+11,4.72E+11,3.88E+11,96554784204,4.31E+11,1.18E+11,-3.43E+11,-4.44E+11,91526172979,18876836385,-19288061008,27983930224,1.90E+11
-13565524000,-22568000000,-18020418975,33689172315,44895552673,1.30E+11,2.16E+11,3.03E+11,3.44E+11,2.35E+11,2.38E+11,2.29E+11,3.12E+11,3.59E+11,4.35E+11,5.76E+11,4.89E+11,4.76E+11,3.80E+11,3.93E+11,5.11E+11,5.63E+11
1.693848601,1.299167957,2.408758466,2.593019028,3.525766041,5.79092165,8.424125738,9.947847388,9.154122986,4.768144371,3.906751888,1.802248021,2.524448448,1.54856488,2.253281048,2.649016055,1.703305668,1.532655174,0.173668413,0.720660549,1.694180071,1.789217716
0.380733225,0.723908541,0.427326487,0.509314282,0.407733343,0.600602413,0.869587667,0.483187145,1.23505626,0.860300666,0.952062415,0.641205592,0.761388132,0.762463765,1.175384509,1.576547892,1.926636988,1.123380739,1.029351959,0.958757698,1.046597368,0.72198561
1.88E+11,2.09E+11,2.34E+11,4.36E+11,5.79E+11,7.04E+11,8.43E+11,1.03E+12,1.23E+12,1.16E+12,1.60E+12,2.04E+12,2.13E+12,2.38E+12,2.47E+12,2.28E+12,2.22E+12,2.52E+12,2.89E+12,2.81E+12,2.74E+12,3.53E+12
7.082871238,7.065919862,7.13298479,8.635514459,8.591681374,8.76381462,9.641746352,8.622958662,8.372803199,7.520470846,8.863374651,8.2651213,8.007763644,7.79895589,6.328325074,2.6252946,3.384936978,2.771277824,2.594966653,2.655132883,4.304230179,5.477682418
9.49161127,9.673466786,10.12743489,6.819610527,7.775605008,7.105942152,7.082115875,7.476732591,7.014381857,5.929261219,6.106955557,5.94439537,5.659435766,5.617455814,6.224165843,5.904400359,5.785966093,5.564872856,5.46464148,5.251194842,4.155165108,4.380259954
64.64,65.7,68.38,69.31,72.87,75.66,77.33,79.2,83.8,86.14,88.72,91.77,94.37,96.31,98,101.14,100.86,102.59,103.25,101.9,102.96,
436715.3899,,,,,,,,,,,,,,,522345.1853,,,,,,
0.292164228,,,,,,,,,,,,,,,0.356798149,,,,,,
1.191655968,1.191655943,1.212876777,1.255849033,1.298290593,1.33489663,1.361422645,1.430390357,1.466996297,1.508907365,1.561428895,1.635171255,1.698303232,1.719523992,1.719523992,1.719523973,1.719524138,1.718993562,1.718993179,1.718993179,1.718993179,
119666000,120257844.4,120649688.9,120835533.3,121021377.8,121267222.2,121607066.7,121546911.1,121791755.6,121983600,121369800,120640100,119959500,119761500,119655000,119593400,119512900,119477100,119474700,119474200,119473100,
119.973872,118.1251874,126.6701112,113.226742,110.5425193,115.1901283,110.0648576,101.1641082,98.62253482,96.10347307,93.46277879,93.93290098,94.40959204,93.1572224,87.88456374,85.21471406,87.36005598,95.05658493,96.20099744,91.53267691,89.03448224,
4.664045754,5.143770323,5.598921001,13.7077062,15.24453959,19.65945251,22.33981676,23.14801396,23.52379793,16.41594238,19.18286586,17.69232948,19.30400534,18.18579884,17.45123977,17.75276137,16.23153145,17.50241288,18.11207474,18.89560399,24.76767177,37.60787569
1.11E+11,1.18E+11,1.45E+11,3.88E+11,5.26E+11,6.95E+11,8.98E+11,1.12E+12,1.33E+12,1.12E+12,1.48E+12,1.81E+12,1.97E+12,2.15E+12,2.24E+12,2.14E+12,1.99E+12,2.22E+12,2.42E+12,2.39E+12,2.51E+12,3.22E+12
74.47826608,74.74947009,74.19386436,55.26375396,51.64036258,42.12067572,40.82695643,48.49899476,50.42787963,54.58535831,53.41311295,56.27839368,53.29029434,53.38734202,58.29551557,58.19956056,58.97547051,60.88352357,61.05982492,62.87752861,67.46619105,56.07355757
326690000,280400000,353670000,375290000,435790000,371820000,396890000,532500000,657760000,508440000,483800000,525440000,447420000,393730000,289270000,259290000,210270000,190160000,223270000,173370000,189320000,
3990732000,19405000000,10342485052,-11437115820,-19743601592,4709837172,68416515086,-16442973700,-34852395244,-27087363798,-24038442273,-19639146481,-47779274570,-52891117744,-82429447387,66470061883,52270616754,-29497793098,-1.07E+11,-57947645386,-95539019943,-50961837071
28873534000,28084000000,37383087664,35821129066,51174382540,1.25E+11,2.09E+11,3.08E+11,3.49E+11,2.20E+11,2.23E+11,1.82E+11,2.32E+11,2.35E+11,2.21E+11,3.58E+11,2.56E+11,2.17E+11,87905148452,1.32E+11,3.59E+11,4.63E+11
20518382000,17401000000,35421997980,43051582861,68940960689,1.32E+11,2.32E+11,3.53E+11,4.21E+11,2.43E+11,2.38E+11,1.36E+11,2.15E+11,1.48E+11,2.36E+11,2.93E+11,1.91E+11,1.89E+11,24130909184,1.03E+11,2.49E+11,3.17E+11
4612000000,9696000000,6284049719,8456083724,7972601714,13729566303,23932198468,17154799702,56742276630,43889985500,57953599366,48420641060,64963386524,72970879683,1.23E+11,1.74E+11,2.16E+11,1.38E+11,1.43E+11,1.37E+11,1.54E+11,1.28E+11
1280970000,1938000000,3114004041,3548126752,4496604796,5321253863,6634081020,8192067402,10319466356,11065271082,13039546459,14706108691,17748983437,21033078371,22613800782,22022366055,23979580208,28746479819,35782953953,34370466478,37870654560,46848669193
1.61E+11,1.80E+11,2.10E+11,4.10E+11,5.54E+11,6.49E+11,7.83E+11,9.50E+11,1.15E+12,1.04E+12,1.43E+12,1.83E+12,1.94E+12,2.12E+12,2.24E+12,2.00E+12,1.94E+12,2.21E+12,2.56E+12,2.50E+12,2.38E+12,3.09E+12
4756.4,4802.2,4873.5,4875.8,5189.8,5225.6,5315.5,5319.8,5549.2,5449.9,5526.1,5709.4,5827.1,5894.1,5893.2,5985.7,6017.6,6111.3,6129.3,6267.9,6296.4,
63.21,64.5,67.37,67.18,71.77,73.78,75.53,78.36,83.06,84.55,86.94,91.44,93.84,95.86,97.4,101.53,101.07,103.3,104.12,106.03,107.75,
8809352.855,,,,,,,,,,,,,,,8723723.06,,,,,,
18.78049699,19.03100674,19.28151688,19.53202806,19.78253654,20.03304816,20.28355789,20.53406803,20.78457818,21.03508722,21.2855969,21.49109623,21.69659602,21.90209487,22.10759465,22.31309418,22.5428773,22.74231029,22.94173538,23.14116554,23.3405957,
27013.70395,,,,,,,,,,,,,,,32989.80031,,,,,,
85639553,82960664,81807788,77249122,79610936,82166802,85184739,86057434,86521672,88676859,90102668,91283496,92870198,94064409,94910491,103566966,102442438,100801591,99694089,98082237,98068813,
55.57004467,55.63284065,55.69563782,55.75833183,55.82048764,55.88318285,55.94576662,56.00835158,56.07093654,56.1332002,56.12027552,56.11691083,56.10782831,56.10803814,56.09673805,56.09020144,56.08166541,56.07733457,56.07706743,56.07701437,56.07689766,
989139,,,,,,,,,,,,,,,,,,,,,
,,2.009863821,1.85455293,1.867680969,1.56074306,1.342863413,1.197553726,1.094217934,1.077529358,0.97968265,0.872867465,0.815340829,0.764431884,0.720495296,0.653944197,0.610586892,0.562271461,0.527090789,,,
,,,,,,,,18660000,4031000,15920000,4490000,5731000,5924000,3612000,3602000,7434000,4473000,3762000,4034000,5074000,6037000
4.68096785,5.168606985,5.618899313,13.79350613,15.31778106,19.78417047,22.47809247,23.24288522,23.62014895,16.52523119,19.28610237,17.75882294,19.3992854,18.29429174,17.53560392,17.84008902,16.32645775,17.64313488,18.249378,19.0191128,25.04200695,37.78109201
74.3856681,74.62754806,74.10178179,54.98373871,51.40802161,41.75349401,40.46069583,48.28791984,50.2248374,54.28301122,53.1623961,56.11407383,53.05974616,53.10926006,58.09390448,57.9939399,58.73554818,60.56902129,60.76462886,62.6348821,67.10583548,55.87123886
0.240508383,0.225911373,0.175674365,0.130512429,0.16180907,0.176292609,0.25115513,0.297487498,0.284175117,0.35878832,0.473976112,0.590166979,0.627740865,0.397227136,0.333920833,0.433083858,0.329395813,0.095196861,0.05397977,0.069201579,0.065434606,
1.793769755,2.071485829,2.011387532,1.899564424,2.184893193,2.143986235,2.657876009,3.00316366,3.579552584,3.33762514,4.059431306,4.488786209,4.522148642,4.520030272,4.396215712,4.36394257,4.187304303,4.582978261,4.835876145,4.958242168,4.682402241,
87.10011713,86.45308103,85.85926797,85.25242965,84.49109016,83.60622276,82.0690298,79.36258353,77.06536298,76.84944462,75.47332463,74.11179237,73.26151669,72.25690906,71.0202094,71.29070121,70.71774669,70.09358419,69.80800324,67.87573629,68.86799377,
88.22931718,88.6287487,89.85956096,90.59447111,91.41492822,91.91767274,92.41809933,93.12674674,93.06435148,93.60544453,93.58999984,93.34099257,93.96148426,94.03815215,94.0039246,94.30033137,93.7167028,93.51171148,93.23883075,92.87408425,93.54165793,93.55116852
5.441091893,5.344694171,4.964290416,4.390813048,3.508224316,3.233186033,2.875748972,2.717962921,2.508397471,2.939179946,2.798424123,2.853357831,2.748838503,2.715362998,2.710775861,2.778687358,3.15618109,3.048462254,2.910565147,2.87450637,2.68970992,2.293287385
45.49134147,47.35703295,49.95126014,53.95944945,57.00627158,57.67208216,57.93688849,58.34433716,58.13899098,59.76715202,60.52239505,58.96310042,58.44393598,58.31999253,57.34055119,58.72194505,59.1277398,59.9562755,60.52509465,60.26160738,,
36095882000,39222000000,46314344470,55092530376,72349629243,83347845619,1.00E+11,1.29E+11,1.58E+11,1.58E+11,1.92E+11,2.47E+11,2.80E+11,3.29E+11,4.31E+11,4.33E+11,4.38E+11,4.69E+11,5.21E+11,5.02E+11,3.78E+11,4.35E+11
2.25E+11,2.44E+11,2.95E+11,4.13E+11,5.61E+11,6.60E+11,7.92E+11,9.56E+11,1.13E+12,1.00E+12,1.39E+12,1.74E+12,1.82E+12,1.95E+12,1.96E+12,1.60E+12,1.59E+12,1.83E+12,2.13E+12,2.07E+12,2.06E+12,
1.519536361,1.351382576,1.108851205,1.313039374,1.338116584,1.797542419,1.945560485,2.019647364,2.537603983,2.311029894,2.488427499,2.890362508,2.874842243,2.737964264,2.822161293,2.073773172,1.751989858,2.028550093,2.530430986,2.237930684,1.476555411,
9.800674142,10.26426158,9.700721636,10.62591244,11.47113812,12.66217279,12.9364646,14.09629156,16.86032732,15.4428538,16.1172438,18.16421152,18.78615074,18.00303475,17.87236855,14.68657801,14.11544449,15.61758191,17.5022228,18.1870202,16.84016549,
5.947636706,5.969913645,5.388760776,5.765306377,7.620879654,8.988474463,9.384606261,11.95516385,13.19375946,13.6324889,14.32804658,14.7428453,13.10522937,12.70494477,11.50692697,10.18471868,10.17466232,11.30304176,10.68776322,11.89543579,13.75862,15.2755264
9.467015325,7.436192982,6.880289255,7.527571408,9.182189948,10.57223846,12.39268332,12.07745747,16.2711292,13.48473855,14.6570368,17.01185965,18.68462996,17.58243201,17.458192,12.92719128,12.09173392,14.5851037,17.46881692,17.8562823,14.07469716,15.9250864
18.82,19.18,6.08,5.73,6.22,3.55,3.69,3.28,2.31,2.07,2.14,1.97,,,1.99,2.6,3.27,3.77,2.94,2.48,3.11,
17.39,16,12.23,10.75,9.78,8.78,8.85,8.86,8.68,8.02,8.19,8,,,7.55,7.78,8.17,9.08,7.98,6.48,6.51,
14.67,14.11,7.72,6.48,5.96,4.9,4.4,5.48,4.87,3.97,5.3,6.97,,,5.6,5.58,4.29,4.89,4.27,3.29,3.31,
16.4,15.39,12.15,10.69,9.81,9.24,8.89,8.93,8.7,8.09,8.09,8.13,,,7.74,7.82,7.88,8.46,7.56,5.39,5.32,
13.74,13.04,8.11,6.67,5.88,5.35,4.66,6.38,6.25,4.9,7.01,10.13,,,7.87,7,5.04,5.61,5.17,3.87,3.46,
16.23,15.29,12.14,10.68,9.82,9.31,8.9,8.95,8.71,8.1,8.07,8.16,,,7.78,7.83,7.84,8.35,7.5,5.21,5.13,
100,108.3425754,128.2265419,177.1833081,215.6811215,240.6270383,280.1713437,318.6986785,330.8627961,340.5163542,415.3299288,451.759249,467.8969701,510.4326923,525.9375535,515.2491252,534.272596,581.9310641,619.3279402,619.473466,647.1167001,
13114000000,13909000000,15398000000,15187000000,19149000000,21759000000,24322000000,29786000000,36157000000,43702000000,54880000000,72585000000,1.02E+11,1.29E+11,2.27E+11,2.50E+11,2.50E+11,2.58E+11,2.77E+11,2.55E+11,1.31E+11,
9.112847893,9.112440788,8.780160369,4.194618398,4.589312251,,,,,,,,,,,,,,,,,
,2.3,,,,,,,,,,,,,,,,,,,,
64.123,62.907,61.575,60.224,58.856,57.478,56.132,54.801,53.461,52.12,50.774,49.489,48.235,46.987,45.741,44.5,43.264,42.04,40.848,39.692,38.572,37.488
617082063,621436557,625534993,629369651,633047012,636711861,640203444,643486317,646729218,649891191,652992671,656550787,661013974,665447390,669700351,673690703,677689913,682006802,685468978,688179990,690171848,691219627
0.787956593,0.726380638,0.669999568,0.622860936,0.593932815,0.58812499,0.558374367,0.522271866,0.512386932,0.497381401,0.482959689,0.546457595,0.678345459,0.666072978,0.63032639,0.581456147,0.573050906,0.605245013,0.467672053,0.35474089,0.23804087,0.0892522
1.172,1.174,1.176,1.177,1.178,1.178,1.178,1.177,1.175,1.174,1.171,1.168,1.164,1.16,1.155,1.15,1.145,1.14,1.134,1.129,1.123,
1.482912234,1.523401596,1.564887707,1.616676251,1.66085021,1.701906252,1.749607462,1.798829185,1.854371111,1.914284323,1.970314291,2.021603886,2.058757359,2.071730612,2.067270877,2.067438176,2.086853764,2.114518696,2.144769859,2.193773604,2.263310048,2.353066999
87382979,90569395,93692315,96660764,99361609,102021532,104839668,107525766,109993150,112495225,115264009,118580277,122544762,127059111,132153818,138262713,145118407,152834660,161037596,169240734,177774074,185721855
47394480,49028275,50628009,52131780,53518054,54910369,56392655,57827944,59169412,60533852,62058970,63882061,66031392,68498933,71338403,74770932,78638804,83009881,87652109,92265013,97071511,101600295
3.172202191,3.17085637,3.185382066,3.202241205,3.243610233,3.310803689,3.401323056,3.534635582,3.728443329,3.971003379,4.277341952,4.607264528,4.968492741,5.319817734,5.604333964,5.830378966,5.957067713,6.01981447,6.006065638,5.809276709,5.469878629,5.134298637
4.808976311,5.169006826,5.567736803,5.957012662,6.271915919,6.521201683,6.659479243,6.726230098,6.698783798,6.458958067,6.055805555,5.653019825,5.510187303,5.897890103,6.583854171,7.29701506,8.021254936,8.401789765,8.389756683,8.397823741,8.503535069,8.610923861
6.619020447,6.177029847,6.021421634,6.444009515,7.19174842,7.967653237,8.753867594,9.165330894,9.13472335,9.11031827,9.181380645,9.242549345,9.287509446,9.194997808,8.914615179,8.495500944,7.996078005,7.500237264,7.022931264,6.673066663,6.525037177,6.547678209
9.932255221,9.991412145,10.0408506,9.944465278,9.64250424,9.186561361,8.641313817,8.10120386,7.571927703,7.170128567,6.979393843,6.964141825,7.122123146,7.295441826,7.375498612,7.471376901,7.611207309,7.763259169,7.954656765,8.188486748,8.409913492,8.400834917
7.552720783,7.529381638,7.697370999,7.88381443,7.968745709,8.067397766,8.210805277,8.36892287,8.559677649,8.782873876,8.981806797,8.924360028,8.515100504,8.020440696,7.498054634,6.887610323,6.391346428,6.086953851,5.840293366,5.632488532,5.490018642,5.392650155
441701667,448485727,456039311,463535179,470903418,478654649,485014432,489399658,493051167,496057397,498545586,500879477,503041474,504560766,505600203,506228492,506537848,506151397,505261326,504568537,503815492,503344237
8.378293345,8.522097632,8.6847102,8.884380843,9.11935427,9.327406527,9.266989451,8.84411273,8.331274825,7.786414549,7.148738088,6.629999237,6.310178258,6.044992643,5.815093312,5.647470348,5.520262979,5.403376703,5.321635001,5.27985624,5.248078428,5.24623069
7.676358211,7.11617462,6.774163967,6.492767706,6.248302988,6.068270068,5.929729937,5.802754118,5.706751726,5.644941213,5.586241603,5.552376197,5.574370109,5.633530424,5.715040886,5.788278849,5.838947001,5.910506199,5.97419072,6.00322775,6.00796848,6.016110583
